FARMACIA MAGADAN


BERAZATEGUI, BUENOS AIRES (1884)

CUIT 30-71588312-7
IVA Responsable Inscripto

Ventas y Stock

IDProducto;Troquel;Codebar;Rubro;Producto;Laboratorio;Costo;PVP;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. PVT;Cajas Stock PVT;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. Total;Cajas Stock Total;Codebars
3002641352;0;7793742004865;Perfumería;DERMAGLOS POST SOLAR GEL 300 GR;ANDRÓMACO;14563.87;24671.20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0.00;3;
3002605382;8822836;7793742003233;Perfumería;DERMAGLOS POST SOLAR REF 150 GR GEL;ANDRÓMACO;9913.43;16793.35;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;4;0.00;10;
6000005990;0;7793742004858;Perfumería;DERMAGLOS S F50 FACIAL B COMP T1 CR 10G;DROGUERIA BARRACAS;15801.95;26768.50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
6000005991;0;7793742004841;Perfumería;DERMAGLOS S F50 FACIAL B COMP T2 CR 10G;DROGUERIA BARRACAS;15801.95;26768.50;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
3002690718;0;7793742003486;Perfumería;DERMAGLOS SOL F15 EMUL X 250 GRS;ANDRÓMACO;1257.11;2129.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002649581;0;7793742004643;Perfumería;DERMAGLOS SOL FPS 40 BARRA INC X 14G;CORTASSA;4364.20;7392.95;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002671128;0;7793742033995;Perfumería;DERMAGLOS SOL.EXHIB.X 9 UDS.;ANDRÓMACO;14365.41;24335.00;0;1;1;0;0;0;0;1;1;0;4;0;0;0;0;0;0;0;0;1;6.00;3;
3002737318;0;7793742004650;Perfumería;DERMAGLOS SOLAR BEBE X120G FPS65 SIN PERFUME;ANDRÓMACO;12520.12;21209.08;0;1;0;2;0;1;0;0;1;1;1;1;0;2;2;0;1;0;0;0;5.00;8;
3002889514;0;7793742024610;Perfumería;DERMAGLOS SOLAR F40 EM X 380 ML;DROGUERIA BARRACAS;22457.04;38042.23;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;3;
3002714313;0;7793742004575;Perfumería;DERMAGLOS SOLAR F40 EMUL X 120ML;ANDRÓMACO;8514.18;14423.02;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;2.00;1;
3002714314;0;7793742004568;Perfumería;DERMAGLOS SOLAR F50 DERMOC CRE X 50GR;ANDRÓMACO;14365.41;24335.00;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;2;0;1;1.00;6;
6000020753;0;7793742004513;Perfumería;DERMAGLOS SOLAR F50 EMULSION X50V ;CORTASSA;3992.09;6762.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002695418;0;7793742004520;Perfumería;DERMAGLOS SOLAR F50 FACIAL CR 50G CRE;ANDRÓMACO;14365.41;24335.00;2;0;0;1;0;2;0;2;0;1;0;5;0;1;1;0;0;2;0;2;3.00;16;
3002641343;0;7793742003776;Perfumería;DERMAGLOS SOLAR F50 INVISIBLE 170 ML;ANDRÓMACO;17101.86;28970.55;0;0;0;1;0;1;0;1;0;1;0;2;0;1;0;6;0;3;0;6;0.00;22;
6000030058;0;7793742004896;Perfumería;DERMAGLOS SOLAR FPS50 LAPIZ PROTECTOR  X3,4GRS ;DROGUERIA 20 DE JUNIO SA;6768.71;11466.19;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002884538;81973;7793742004766;Perfumería;DERMAGLOS SOLAR PROT F50 X180 ;COFARAL;14922.62;25278.92;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;3.00;1;
3002605563;8822868;7793742003554;Perfumería;DERMAGLOS SOLAR RA CONTI F40 170ML SPRAY;ANDRÓMACO;16766.01;28401.62;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
3002604856;8822768;7793742003493;Perfumería;DERMAGLOS SOLAR RA F20 250 ML EMUL;ANDRÓMACO;10935.17;18524.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002604852;8822768;7793742003509;Perfumería;DERMAGLOS SOLAR RA F30 250 ML EMUL;ANDRÓMACO;13569.66;22987.00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0.00;4;
3002604857;8822768;7793742003516;Perfumería;DERMAGLOS SOLAR RA F40 250 ML EMUL;ANDRÓMACO;14151.69;23972.96;2;0;0;1;0;2;0;0;0;0;0;5;0;1;0;2;1;0;0;3;3.00;14;
3002605296;8822825;7793742003431;Perfumería;DERMAGLOS SOLAR RA F50 250 ML EMUL;ANDRÓMACO;14649.74;24816.66;0;1;0;2;0;1;0;1;1;1;3;0;0;1;2;1;3;-11;0;0;9.00;-3;
3002604947;8822780;7793742003264;Perfumería;DERMAGLOS SOLAR RA F65 90 GR CREMA;ANDRÓMACO;13888.34;23526.85;0;1;0;2;0;2;0;2;0;1;0;1;0;2;0;9;0;5;0;5;0.00;30;
3002605590;8822874;7793742003707;Perfumería;DERMAGLOS SOLAR RA F80 90 GR CRE;ANDRÓMACO;15897.75;26930.79;0;1;0;2;0;1;0;0;0;1;0;2;0;1;0;3;1;7;0;2;1.00;20;
3002605561;8822868;7793742003448;Perfumería;DERMAGLOS SOLAR RA INVIS F30 180ML SPRAY;ANDRÓMACO;15426.41;26132.34;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1.00;2;
3002728182;0;7793742007422;Perfumería;DERMAGLOS ULTRA AGE CC CREAM MEDIO;ANDRÓMACO;19178.76;32488.82;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.00;2;
3002641192;0;7793742007545;Perfumería;DERMAGLOS ULTRA F DIA +30 CR 50 GR;ANDRÓMACO;4090.84;6929.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
3002602376;8821985;7506078984172;Perfumería;DERMO EXP HID TOT 5 TTP 50 G CRE;LOREAL ARGENTINA S.A.;11238.91;19038.71;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1.00;1;
3002602842;8822240;7509552905366;Perfumería;DERMO EXP HID TOTAL 5 MATIFICANTE 50 CRE;LOREAL ARGENTINA S.A.;11238.91;19038.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002602377;8821985;7509552628722;Perfumería;DERMO EXP HID TOTAL 5 PSS 200 ML TON;LOREAL ARGENTINA S.A.;1116.66;1891.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002602374;8821985;7509552628715;Perfumería;DERMO EXP HIDR TOT 5 DES ROS PSS 200 LEC;LOREAL ARGENTINA S.A.;727.34;1232.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002866257;0;7509552794557;Perfumería;DERMO EXP REVITALIF ACD HIALURON SERUM RELLENAD OJOS X30;DROGUERIA BARRACAS;23986.58;40633.27;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1.00;1;
3002686584;0;7509552840322;Perfumería;DERMO EXP REVITALIF ACD HIALURONICO DIA X 50;EL INDIO;24672.20;41794.71;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;3;
3002686585;0;7509552840339;Perfumería;DERMO EXP REVITALIF ACD HIALURONICO NOCHE X 50;EL INDIO;24672.20;41794.71;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0.00;3;
3002709823;0;7509552843620;Perfumería;DERMO EXP REVITALIF ACD HIALURONICO SERUM X 30;LOREAL ARGENTINA S.A.;26728.31;45277.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
6000006229;0;7509552898255;Perfumería;DERMO EXP REVITALIFT RETINOL CR DIA X 50ML;DROGUERIA BARRACAS;27346.05;46324.21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;2;
3002604870;8822770;7798092840187;Perfumería;DERMO VAGISIL 75 ML DES INTIMO;COMBE;3097.67;5247.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002600004;8820443;7798092840248;Perfumería;DERMO VAGISIL LUBRI EFEC/CALIDO GEL;COMBE;5163.23;8746.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002605621;8822879;7798092840385;Perfumería;DERMO VAGISIL ODOR BLOCK 240 ML JAB LIQ;COMBE;5564.80;9426.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002605620;8822878;7798092840392;Perfumería;DERMO VAGISIL PH HIG FEM 240 ML JAB LIQ;COMBE;5564.80;9426.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
6000018838;0;7798051854934;Perfumería;DERMOTRAT SH X 250 ML ;PANALAB;20127.95;28179.13;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1.00;2;
3002737615;0;7798092840613;Perfumería;DERMOVAGISIL DEO.INTIMO X75ML. DURAZN ;CEMAFELU;3097.67;5247.45;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002737614;0;7798092840538;Perfumería;DERMOVAGISIL LAVADO INTIMO X355ML. DU ;CEMAFELU;6310.49;10689.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002604896;8822773;7798023470094;Perfumería;DERMS 140 ML SHAMPOO ;LDA S.A.;18776.47;31807.34;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;1;
6000006037;0;7792640006711;Perfumería;DESENRE.CAPILATIS P. AMARGO X420ML;DROGUERIA COOP. FARMACEUTICA;5568.08;9432.33;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1.00;3;
3002604982;8822785;7792183000030;Perfumería;DESENSYL ANTIPLACA 100 GR ;GADOR;4735.04;8021.16;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1.00;4;
3002604430;8822681;7792183000771;Perfumería;DESENSYL MAX 60 G DENT ;GADOR;3249.40;5504.48;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002656235;0;7794517004509;Perfumería;DESGRAS BLOCKER FOOD 30 SOBRES SUPL DIE;ARGENFARMA;10145.00;17185.63;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002608466;0;7790520014214;Perfumería;DESINF.LYSOFORM AER. CITRICA X 360CM3;CERAS JOHNSON;3443.42;5833.15;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0.00;3;
3002608468;0;7790520024930;Perfumería;DESINF.LYSOFORM RTO.X 500 ML;CERAS JOHNSON;1905.30;3227.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002739987;0;7798024570052;Perfumería;DESKIN BALSAMO RESTAURADOR POST TATUAJES X60G;ASOPROFARMA;7440.76;12604.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0.00;2;
3002739988;0;7798024570625;Perfumería;DESKIN CREMA HIDRATANTE PARA TATUAJES X70G;ASOPROFARMA;6175.82;10461.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0.00;3;
3002739989;0;7798024570069;Perfumería;DESKIN JABON ESPUMA POST TATUAJE X60ML;ASOPROFARMA;5079.12;8604.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002739992;0;7798024570373;Perfumería;DESKIN LOCION ANTISEPTICA PARA PIERCING X30ML;ASOPROFARMA;4496.80;7617.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002743304;0;7791600026578;Perfumería;DESOD. CARDON AEROS. X150ML TIERRA;CANNON PUNTANA S.A.;2880.18;4879.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
6000064547;0;7791293051642;Perfumería;DESOD. DOVE ALL BODY MEN +CARE X150ML FIG & SUEDE;ELIDA PONDS;4307.14;7296.30;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.00;2;
6000064542;0;7791293051659;Perfumería;DESOD. DOVE ALL BODY X150ML LAVANDER & CAMOMILE;ELIDA PONDS;4307.34;7296.63;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.00;2;
6000064543;0;7791293051666;Perfumería;DESOD. DOVE ALL BODY X150ML RASPBERRY & ROSE;ELIDA PONDS;4307.34;7296.63;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1.00;1;
6000064544;0;7891150102811;Perfumería;DESOD. DOVE CREMA ALL BODY X75G LAVANDER & CAMOMILE;ELIDA PONDS;5264.52;8918.10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
6000064545;0;7891150102828;Perfumería;DESOD. DOVE CREMA ALL BODY X75G RASPBERRY;ELIDA PONDS;5264.52;8918.10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
6000064538;0;7791293051574;Perfumería;DESOD. REXONA ALL BODY X150ML OCEAN RUSH;ELIDA PONDS;3622.84;6137.09;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
6000064536;0;7791293051543;Perfumería;DESOD. REXONA ALL BODY X150ML WILD ROSE;ELIDA PONDS;3622.84;6137.09;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;1.00;3;
6000010595;0;75080150;Perfumería;DESOD.ANT. DOVE INVISIBLE DRY BARRA X50G ;UNILEVER DE ARGENTINA S.A.;3397.54;5755.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0.00;3;
3002733156;0;78925519;Perfumería;DESOD.ANT. DOVE MEN EXTRA FRESH ROL.ON X50ML;UNILEVER DE ARGENTINA S.A.;2248.39;3808.77;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;2;
6000010594;0;75080136;Perfumería;DESOD.ANT. DOVE ORIGINAL BARRA X50G ;UNILEVER DE ARGENTINA S.A.;3817.49;6466.83;0;1;0;1;0;0;0;0;1;1;1;1;0;2;0;0;0;1;0;1;2.00;8;
3002614080;0;7791600572471;Perfumería;DESOD.BROSS LONDON F/M BLUE X150ML.;CANNON PUNTANA S.A.;2785.23;4718.18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002614079;0;7791600572365;Perfumería;DESOD.BROSS LONDON F/M CLASSIC X150ML.;CANNON PUNTANA S.A.;2785.23;4718.18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002614081;0;7791600572587;Perfumería;DESOD.BROSS LONDON F/M WARRIOR X150ML.;CANNON PUNTANA S.A.;2785.23;4718.18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002609249;0;7791600064563;Perfumería;DESOD.CIEL NUIT X 186 ML. ;CANNON PUNTANA S.A.;3038.43;5147.10;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1.00;4;
3002873614;0;7791293012063;Perfumería;DESOD.DOVE F/M EXTRA FRESH X150ML ANTITRANS;PERFUMERIA GENERAL PAZ;3243.91;5495.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002601372;8821205;7791293040028;Perfumería;DESOD.DOVE F/W GO FRESH PEPINO X150ML ANTIT;UNILEVER DE ARGENTINA S.A.;3264.82;5530.61;0;0;0;1;0;0;0;1;0;0;2;1;0;1;1;0;0;1;0;1;3.00;6;
3002601138;8820967;7506306241176;Perfumería;DESOD.DOVE F/W INVISIBLE DRY X150ML ANTITRAN;UNILEVER DE ARGENTINA S.A.;3264.82;5530.61;0;1;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;1;0;0;1.00;6;
3002610049;0;7791600167738;Perfumería;DESOD.GINO BOGANI F/M X150ML.;CANNON PUNTANA S.A.;2848.53;4825.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0.00;2;
3002610047;0;7791600102388;Perfumería;DESOD.GINO BOGANI F/W CHIC.X123ML.;CANNON PUNTANA S.A.;2721.93;4610.95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0.00;3;
3002619076;0;7791600841959;Perfumería;DESOD.GINO BOGANI F/W TOUT NOIR X123ML.;CANNON PUNTANA S.A.;2721.93;4610.95;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
3002609367;0;7791600521356;Perfumería;DESOD.GINO BOGANI F/W X123ML.;CANNON PUNTANA S.A.;2721.93;4610.95;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1.00;3;
3002610242;0;7790520017918;Perfumería;DESOD.GLADE ACEITE RTO. HARMONY;CERAS JOHNSON;8393.44;14218.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002610243;0;7790520017932;Perfumería;DESOD.GLADE ACEITE RTO. LAVANDA;CERAS JOHNSON;8393.44;14218.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.00;2;
3002610241;0;7790520017925;Perfumería;DESOD.GLADE ACEITE RTO. VAINILLA;CERAS JOHNSON;8393.44;14218.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
3002608073;0;7790520998217;Perfumería;DESOD.GLADE AER.C/BEBE X360CM (5EN1);EL INDIO;557.53;944.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002615129;0;7790520028754;Perfumería;DESOD.GLADE AER.LIMON REFR.X360CC(5EN1);SC JOHNSON & SON;2844.94;4819.33;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
3002616826;0;7790520019837;Perfumería;DESOD.GLADE GEL P/AUTO CITRUS X70GRS;EL INDIO;2970.62;5032.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002608156;0;7790520996145;Perfumería;DESOD.GLADE TOQUE RTO. CAMPO LAVANDA;CERAS JOHNSON;3401.10;5761.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002610236;0;7790520997050;Perfumería;DESOD.GLADE TOQUE RTO. HARMONY;EL INDIO;372.14;630.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002609010;0;7790520996176;Perfumería;DESOD.GLADE TOQUE RTO. MAñANA CAMPO;CERAS JOHNSON;3401.10;5761.46;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;2;
3002610235;0;7790520996190;Perfumería;DESOD.GLADE TOQUE RTO. POTPURRI;EL INDIO;4147.35;7025.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0.00;2;
3002690280;0;7791600091156;Perfumería;DESOD.JULIE BY MUJERCITAS X123 ML.;PERFUMERIA GENERAL PAZ;2315.00;3921.61;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;1;1.00;7;
3002619418;0;7791600952853;Perfumería;DESOD.LA DOLFINA STUD X150ML.;CANNON PUNTANA S.A.;2848.53;4825.41;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002642228;0;7791600620240;Perfumería;DESOD.PACO FUTB.AER.X150 ;CANNON PUNTANA S.A.;2387.34;4044.15;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;3;
3002690281;0;7791600090135;Perfumería;DESOD.SOPHIE BY MUJERCITAS X 123 ML.;PERFUMERIA GENERAL PAZ;2315.00;3921.61;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0.00;5;
3002694927;0;7798008295100;Perfumería;DETOX X20SAQ SAINT-GOTTARD;MILENIUM;2300.08;4174.65;0;0;0;2;0;3;0;0;0;0;1;0;0;0;0;1;0;2;0;1;1.00;9;
3002695007;0;7798008295117;Perfumería;DETOX X30CAP LAB PHARMAMERICAN;MILENIUM;6549.00;11094.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0.00;3;
3002721135;0;7790839980989;Perfumería;DIA D X 30 CMPR ;INSTITUTO SEROTERAPICO ARGENTINO SA;3847.82;6518.21;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1.00;1;
3002741001;0;7795334050755;Perfumería;DIABECLER CREMA MANOS Y CODOS X 75 GRS.;MONSERRAT;6047.31;10244.14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0.00;4;
3002721273;0;7795334050854;Perfumería;DIABECLER EMULS.CORPORAL X 200 GRS.;GENOMA;10401.82;17620.68;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;0;0;0;4;0.00;10;
3002721274;0;7795334050809;Perfumería;DIABECLER EMULS.CORPORAL X 75 GRS.;GENOMA;6047.31;10244.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;0.00;9;
3002726703;0;7798140254430;Perfumería;DIABET ANTIT ROLL ON X 50GR;GENOMMA LAB.;4029.85;6826.57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0.00;3;
3002698282;0;7798140259992;Perfumería;DIABET TX EMU X 200 ML ;GENOMMA LAB.;6258.60;10602.07;0;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0.00;5;
3002605347;8822831;7798024280050;Perfumería;DIAL ND UNGUEAL 10 GR CREMA;NEO-DERMOS;14300.85;24225.64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;1;
3002671707;0;7795368547412;Perfumería;DIAR X 30 CPS BL ;POEN;25021.37;35029.92;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002879806;0;7798111212179;Perfumería;DIBU EMILIANO MARTINEZ EDT 50 ML MASC;VMP;5837.82;9889.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002672404;0;7793647743906;Perfumería;DIG. AUTOMOTICO (MOD. DBP-1359) ;SAN UP S.A.;9616.74;16290.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002728235;0;7798008191068;Perfumería;DIGECAPS 30 CAP VEGETALES GASRO SUP DIE;FRAMINGHAM PHAR;31321.50;53058.62;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1.00;1;
3002690983;10429;7290016533033;Perfumería;DINICLEAN PAÑO JABONOSO 20X20 PAÑ BAÑ;LABORATORIOS IGALTEX S.R.L.;1943.70;3292.63;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.00;2;
3002605222;8822817;7796285054496;Perfumería;DISCRETEST TEST EMBARAZO ;ELEA;3702.89;6272.70;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0.00;7;
3002766554;0;7798327346583;Perfumería;DISNEY Body Splash 65 ml. Lightyear;DISNEY;4582.22;7762.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002642028;0;7798214897884;Perfumería;DISNEY CARS 3 50 ML LOC ;MAURICIO J SZTERN Y CIA S.R.L.;6300.99;10673.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002766552;0;7798327346538;Perfumería;DISNEY Jabón líquido infantil Lightyear;DISNEY;4582.22;7762.28;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002736045;40645;7798327340437;Perfumería;DISNEY LOS SIMPSONS PERFUME X 50 ;MAURICIO J SZTERN Y CIA S.R.L.;874.88;1482.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
6000010981;51158;7798327348761;Perfumería;DISNEY MINNIE Y MICKEY PERFUME EN LATA X 50 ;MAURICIO J SZTERN Y CIA S.R.L.;8592.68;14556.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002608538;0;7798121754614;Perfumería;DISNEY PRINCESAS CENICIENT DIAM 45ML LOC;MAURICIO J SZTERN Y CIA S.R.L.;9790.70;16585.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
3002609210;0;7798121757974;Perfumería;DISNEY PRINCESAS JAB LIQ MANOS;DISNEY;4582.22;7762.28;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0.00;2;
3002608989;0;7798121757301;Perfumería;DISNEY PRINCESAS PERF DIAMANTE DORADO;DISNEY;10769.77;18243.99;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002703602;0;7798327342806;Perfumería;DISNEY PRINCESAS SH EN CARTERITA X300;DISNEY;5728.06;9703.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
3002766551;0;7798327346521;Perfumería;DISNEY Set perfume + jabón de tocador infantil Lightyear;DISNEY;9165.59;15526.51;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002736044;40644;7798327342608;Perfumería;DISNEY STICH JAB LIQ PINTA AZULEJ X 2 ;MAURICIO J SZTERN Y CIA S.R.L.;5728.06;9703.33;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
3002610715;0;7798038312891;Perfumería;DISPITA CHUP SILIC REDON Nº1 ROSA;DISPAÑAL S.A.;2388.10;4045.44;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;3;
3002610990;0;7798038312969;Perfumería;DISPITA MAMAD ESTAMP CELESTE X125;DISPAÑAL S.A.;3304.95;5598.59;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
3002610484;0;7798038312372;Perfumería;DISPITA MAMAD ESTAMP CELESTE X250;ASOPROFARMA;3603.47;6104.28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
